feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,MSE Loss,Anomaly,Anomaly Probability
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7369984249645445,-0.19330262725426753,-0.12957046482049342,1.2114102527698511,0.3229082982259773,0.9359985310402152,0.04922074638622059,False,0.007610210469036233
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0011939253306834,-0.2076495832307407,0.666325872739545,1.6006765717323055,1.108934957449662,0.7420750762847512,0.05261435522728083,False,0.008220653587275402
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.587890528827666,-0.1293179715006716,0.0826780828074063,1.1558102796530543,0.3229082982259773,0.8528935449892996,0.16954034186962316,False,0.02925332624699281
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.68963901605336,-0.12452027561143296,0.4010270935528652,-0.20658858314309814,0.9517273618336586,-0.6985650168743832,0.142672802654849,False,0.02442038727676198
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5256481116580485,-0.029212201504057917,0.2683777039595256,-0.15097198324008237,0.6897184754257634,-0.5600330655162006,0.054758725610493275,False,0.008606383411982884
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955136961887561,-0.12452027561143296,-0.3948692440071729,-0.011955423661870974,-0.2535157794139257,0.10487774671109171,0.029741977501791868,False,0.004106365160348308
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0540289674129677,-0.1293179715006716,0.0826780828074063,1.433843398809477,-0.41072337502992934,1.8502597633302391,0.03239475376519873,False,0.004583547148629259
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7898385395355081,-0.20068369785309617,0.0030789247728461493,-0.23438856970149669,-0.8823461618779408,0.29880120146655575,0.044178171945976674,False,0.006703151049573519
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.7464058000518776,-0.050548108703796994,1.3295728207062434,-1.151921140418398,-0.6727322614378245,-0.9202019542834807,0.11962863921357234,False,0.02027519799681211
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5784831537403329,-0.015718681815574266,-0.6601680231938524,-0.4568217157411224,-0.5679309706459336,-0.17216842505028024,0.029784352077738392,False,0.004113987508558238
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955136961887561,-0.211132525919563,0.5336764831462054,0.48851084153417706,-0.7251385662619372,1.0745304823983974,0.045821220975599875,False,0.006998703076939664
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.482215372174418,-0.1549902576772225,-0.26221985441383333,-0.40122174262432575,-0.8299398570538281,0.07716426405745848,0.08469946065252089,False,0.013992129535781272
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8481542872775716,-0.18633674187662297,0.0826780828074063,0.1548611224747385,1.1613412622737749,-0.4769280794652854,0.035811579429439355,False,0.005198166514220912
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4728079970870849,-0.21069427485275755,0.0826780828074063,0.09926114935794188,0.008493106993969442,0.07716426405745848,0.010672052079128653,False,0.0006760627051124804
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41996788251612127,0.04083877164795031,-0.26221985441383333,-0.317805156162911,-0.5679309706459336,-0.033654204647090395,0.02897843280862924,False,0.003969018569966506
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.6407306433986295,-0.11582445181218794,-0.6601680231938524,-0.8738880212619753,-0.463129679854042,-0.6985650168743832,0.022062391795483156,False,0.0027249595638566904
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.6367989014823963,-0.18329205025460615,-0.3948692440071729,-0.23438856970149669,-0.2535157794139257,-0.11675919069800555,0.03604445179002418,False,0.005240055646588538
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3197683590339731,-0.13757554423311114,0.0826780828074063,0.8221605605936156,0.6373234894579846,0.38192391847246365,0.135904260686013,False,0.023202860431771184
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.37260847360493676,-0.17065196685411207,0.0030789247728461493,-0.20658858314309814,-0.6203372754700457,0.1602869810633664,0.07386587353935554,False,0.012043381459968798
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.5839587869114327,-0.07665864594715338,0.666325872739545,1.1001936797500385,0.5849171846338724,0.6589700902338356,0.08195634873485264,False,0.013498697949783494
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.7424740581356443,-0.18066254385377345,3.054038696116051,0.5441274414371933,3.362224963185161,-0.9478977059821214,0.1999217948710592,False,0.03471834881601676
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.9577611858470527,-0.211132525919563,5.309078319202826,3.9084079918037573,-0.9347411478457197,5.507269230580348,0.10843269182582374,False,0.01826126847366657
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4728079970870849,-0.1798091075657839,-0.3948692440071729,1.4060434122510783,0.6897184754257634,0.9914254963474822,0.08782324328277011,False,0.014554036254799287
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1068690819839313,-0.17717960116495116,-0.6601680231938524,0.015844562896527567,-0.5155246658218209,0.3264969531651967,0.04098783051307676,False,0.0061292717182306064
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3197683590339731,-0.029212201504057917,0.2683777039595256,-1.151921140418398,0.06089941181808213,-1.2376924343832647,0.07867211724839192,False,0.012907929654581861
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4728079970870849,-0.1593497024996557,-0.26221985441383333,-0.5958382753193338,0.06089941181808213,-0.6791673521123387,0.028039013467264614,False,0.0038000356084836357
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0011939253306834,-0.1549902576772225,-1.0581161919738717,-0.317805156162911,0.06089941181808213,-0.3996388466519849,0.05584759901135212,False,0.008802250203153872
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4238996244323545,-0.15063081285478933,-0.5275186336005128,0.3216942953975676,0.794519766217655,-0.17216842505028024,0.07704823262619842,False,0.012615824925115534
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.482215372174418,-0.050548108703796994,0.4010270935528652,-0.26218855625989523,0.6897184754257634,-0.6431557825221085,0.06418866065564581,False,0.01030264223949033
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1068690819839313,-0.15063081285478933,-1.5887137503472306,-1.3465542998996252,-2.5592120899735367,0.29880120146655575,0.14655130806859698,False,0.025118053699076028
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7898385395355081,-0.1889431824318343,-0.7928174127871922,0.5441274414371933,-0.09630818379792211,0.5758473732279277,0.09156238260676784,False,0.015226633473681698
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7898385395355081,2.0079632837726518,-2.1193113087205897,-2.708953162695778,1.4757564535057828,-2.859525156613084,0.29447555333532993,False,0.05172670006139181
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.42544351568722105,1.7468579113390876,-0.7928174127871922,-1.9582371381154864,0.9517273618336586,-2.222310096084432,0.14002081648351072,False,0.023943347410419247
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26145261129190966,-0.21069427485275755,1.8601941897759933,0.7387439741322013,-1.3015626439018395,1.9887917146884218,0.1471027172803387,False,0.025217241311557684
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1123447151550312,-0.1293179715006716,0.0826780828074063,0.07144453601332418,-0.04391319783014325,0.07716426405745848,0.015293739049779355,False,0.001507412792298111
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.05010229798541373,-0.21069427485275755,3.054038696116051,3.9084079918037573,0.16570070260997305,3.7064779796089273,0.09719802130286972,False,0.016240373424289252
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1068690819839313,-0.211132525919563,-0.26221985441383333,1.7674931178689155,0.11329439778586099,1.6563185776197822,0.07182489182506593,False,0.011676249212178323
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.10841297323879787,-0.1549902576772225,0.0030789247728461493,-0.42902172918272385,-0.09630818379792211,-0.42151884511301124,0.055864854032606104,False,0.008805354040240845
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.2708599863792427,5.837770159048629,-1.456064360753891,-2.041653724576901,-0.41072337502992934,-2.0283866413289684,0.16047028295480112,False,0.02762180201839399
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.4293752576034544,-0.1549902576772225,-0.6601680231938524,-0.3734051292797081,-0.9347411478457197,0.21567848446064783,0.12874782066210053,False,0.02191555839777369
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.37260847360493676,-0.19330262725426753,-0.12957046482049342,-0.011955423661870974,-1.0919487434617232,0.6866658419324766,0.18258289594347438,False,0.031599423794333385
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.587890528827666,-0.1593497024996557,-0.12957046482049342,-0.48462170229952095,-0.5679309706459336,-0.2275953903575472,0.06173812952998527,False,0.009861840151874654
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6313232683112965,-0.06796282214790837,-0.6601680231938524,-0.20658858314309814,-0.14871448862203418,-0.14447267335163927,0.02328704360861824,False,0.0029452502062319247
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.006669558501783,-0.12887972043386614,0.10920319858679617,-1.1241211538599996,-1.2491563390777276,-0.5600330655162006,0.05540900000378881,False,0.008723354915460696
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0011939253306834,-0.21069427485275755,-1.3234149711605512,0.2938776820529499,-2.1923905939174166,2.76450326466527,0.027571208340519775,False,0.003715886717532146
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7898385395355081,-0.13757554423311114,-0.26221985441383333,0.9333771336134284,-0.5679309706459336,1.4069858885120436,0.04122287886099937,False,0.006171552267687808
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.3237001009502063,-0.1745731606097398,0.4010270935528652,0.8777605337104127,0.846926071041767,0.3264969531651967,0.09692778431560453,False,0.01619176313450754
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6841633828822601,-0.09407335939126475,0.4010270935528652,-0.26218855625989523,0.6897184754257634,-0.6431557825221085,0.07001444369288977,False,0.011350585396760334
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5295747810856024,-0.12887972043386614,-0.6601680231938524,-1.0685045539569835,-1.0395537574939444,-0.615460030823468,0.09414696014463744,False,0.015691547859941698
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.7424740581356443,-0.1593497024996557,0.0826780828074063,0.1548611224747385,-0.04391319783014325,0.021755029705183795,0.09689609002480819,False,0.01618606195838199
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1068690819839313,-0.04185228490455199,-1.456064360753891,-1.3187543133412267,-2.2972032035656413,0.04946851235881751,0.13325691150765398,False,0.022726654668763894
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.05557793115651355,-0.1210373329226107,0.0030789247728461493,-0.3734051292797081,-0.14871448862203418,-0.3383961281071033,0.010707100476154533,False,0.0006823672186176605
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6841633828822601,-0.15063081285478933,-0.3948692440071729,0.8777605337104127,0.8993323758658797,0.2711054497679153,0.049329987925092515,False,0.007629860861510278
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5256481116580485,-0.059243932503042024,0.0030789247728461493,-1.1797211269767964,-1.3015626439018395,-0.5877465481698343,0.06643446073653492,False,0.010706617260928397
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.371059509861391,-0.19634731887628434,0.0030789247728461493,-0.4568217157411224,0.2705019934018646,-0.6431557825221085,0.05450669785069752,False,0.00856104860211585
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1651848297259948,-0.10276918319050976,0.2683777039595256,-0.2900051696045129,0.3229082982259773,-0.4769280794652854,0.01226717427184035,False,0.0009629936423230324
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7898385395355081,-0.19330262725426753,-0.7928174127871922,0.8499605471520142,0.008493106993969442,0.8251800623356664,0.10565811962295481,False,0.01776217780452219
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9009893293598559,-0.16936027949931706,0.0826780828074063,-0.42902172918272385,-0.04391319783014325,-0.4492145968116522,0.009848686339494197,False,0.0005279554914959788
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9009893293598559,1.0069978471890002,0.666325872739545,-0.4960276776458493,0.11329439778586099,-0.6015944240191547,0.1084724086756564,False,0.01826841274950801
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9009893293598559,-0.1293179715006716,0.0826780828074063,-1.0129045808401866,-0.35831707020581727,-0.892488471629847,0.017906117523304992,False,0.001977328017089207
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6841633828822601,-0.13757554423311114,0.4010270935528652,-0.23438856970149669,-0.14871448862203418,-0.19988190770391348,0.01879308374477091,False,0.0021368756996192036
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.4293752576034544,-0.15063081285478933,-0.5275186336005128,-0.8738880212619753,-0.5155246658218209,-0.6708515342207495,0.07347483929053437,False,0.011973042131729034
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7953141727066079,-0.2094025874979625,0.0826780828074063,1.9899262639085413,1.2137362482415537,1.0191212480461231,0.16875873841950795,False,0.029112731243366594
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7898385395355081,-0.13757554423311114,-0.12957046482049342,-0.17878859658470006,0.06089941181808213,-0.25529114205618814,0.01588993589727996,False,0.0016146568147290899
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.3197683590339731,-0.13757554423311114,0.4010270935528652,0.7387439741322013,0.48011589384198095,0.38192391847246365,0.06007126743295671,False,0.009562004624611325
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4238996244323545,-0.16370914732208885,-0.3948692440071729,0.043644549454925644,0.21810700743408576,-0.14447267335163927,0.05386344040987082,False,0.008445339309619394
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1068690819839313,-0.011382302838762456,-1.5887137503472306,-0.5124383156441387,-0.6203372754700457,-0.19988190770391348,0.04513889060158549,False,0.006875965336472054
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1557774546386617,-0.14193498905554433,-0.5275186336005128,0.1270611359163404,-0.2535157794139257,0.2711054497679153,0.05772096239204865,False,0.009139231227563917
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.42544351568722105,-0.1811007949205789,-0.12957046482049342,-0.039755410220269516,0.3229082982259773,-0.2829868937548286,0.014641295841937595,False,0.0013900511619740754
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.482215372174418,-0.1549902576772225,-0.3948692440071729,-0.09537201012328529,0.11329439778586099,-0.19988190770391348,0.05608029858730762,False,0.008844108254983683
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.7953141727066079,-0.16370914732208885,0.5336764831462054,-0.09537201012328529,-0.04391319783014325,-0.11675919069800555,0.07019778825991121,False,0.011383565458531334
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.21409320238072516,-0.17805610329856206,-1.1907655815672114,-0.7904714348005609,-0.6203372754700457,-0.5046415621189191,0.1342759907338039,False,0.022909966868159673
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.9538294439308195,-0.033133395259685644,2.656090527336032,1.3782434256926799,3.362224963185161,-0.42151884511301124,0.06720659374065822,False,0.010845508718608933
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.26692824446300945,-0.12887972043386614,-0.3948692440071729,-0.317805156162911,0.5325108798097598,-0.6431557825221085,0.042999814174097754,False,0.006491187789705774
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.7992459146228412,-0.1754496627433507,1.196923431112904,-1.151921140418398,0.9517273618336586,-1.529703532158499,0.2819336089617658,False,0.049470652299037216
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1651848297259948,-0.18066254385377345,1.4622222102995837,0.4329108684173804,2.1569818219375763,-0.6431557825221085,0.07261302701923349,False,0.011818019147387285
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.218019871808279,-0.15063081285478933,1.8601941897759933,1.0445937066332414,2.6809995947533665,-0.39380536245937753,0.11596228258053251,False,0.019615692944676973
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5256481116580485,-0.06796282214790837,0.0030789247728461493,0.18266110903313704,0.3229082982259773,-0.08906343899936459,0.0537121371260076,False,0.008418122841037696
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1068690819839313,-0.033133395259685644,-1.3234149711605512,-0.5680382887609352,-0.35831707020581727,-0.42151884511301124,0.05744399487507691,False,0.009089410248591464
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4238996244323545,-0.11146500698975477,-2.1193113087205897,-1.0129045808401866,-1.9827880123336339,0.24339196711428154,0.10739691436747775,False,0.01807495259252423
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1068690819839313,-0.0722992011247202,-0.6601680231938524,-1.1241211538599996,-0.9347411478457197,-0.7539742512266574,0.06302935252444838,False,0.010094105633254037
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.7992459146228412,-0.1462944338779775,0.7989752623328845,-0.6514548752223496,-0.35831707020581727,-0.5323373138175601,0.037362287927672495,False,0.005477108306123386
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3671328404338369,-0.08971391456883156,0.0826780828074063,0.6831440010154042,0.3229082982259773,0.4096196701711046,0.061679395151419965,False,0.009851274998706312
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05010229798541373,-0.211132525919563,0.0826780828074063,1.8509097043303298,0.21810700743408576,1.6009270742225004,0.08774777974275638,False,0.014540461856323548
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05010229798541373,-0.20896433643115706,-0.12957046482049342,0.7109439875738027,0.21810700743408576,0.5204381388756535,0.05158713601869826,False,0.008035877166016902
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.05557793115651355,-0.14193498905554433,0.10920319858679617,0.043644549454925644,-0.14871448862203418,0.10487774671109171,0.03279102614992468,False,0.0046548287139285185
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7953141727066079,-0.1293179715006716,0.0826780828074063,0.23827770893615327,0.3229082982259773,-0.033654204647090395,0.009296478061967803,False,0.0004286241428820418
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.4782836302581847,0.07130875371373989,-0.26221985441383333,-1.3743542864580236,-0.463129679854042,-1.2803531120957679,0.10640885594067633,False,0.017897220421461548
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0595046005840674,-0.18370723547579024,-0.3948692440071729,-0.20658858314309814,-1.144355048285836,0.5758473732279277,0.1388276081474743,False,0.023728712827745458
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3197683590339731,-0.1462944338779775,-0.5275186336005128,0.4329108684173804,0.3229082982259773,0.13257349840973268,0.04561927655779209,False,0.006962377269844271
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3671328404338369,-0.12452027561143296,0.5336764831462054,-0.42902172918272385,-0.09630818379792211,-0.42151884511301124,0.08363194147095238,False,0.013800103946357944
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5784831537403329,-0.1332391652562993,0.0030789247728461493,1.1836102662114527,0.9517273618336586,0.43733315282473834,0.10935458231334633,False,0.018427098340995207
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.006669558501783,-0.1593497024996557,0.2683777039595256,0.23827770893615327,-0.463129679854042,0.5204381388756535,0.09043603584950852,False,0.015024025966770221
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.006669558501783,-0.1293179715006716,-0.12957046482049342,0.04864921210688605,0.06089941181808213,-0.0317215305528831,0.01718254315954701,False,0.0018471712985110135
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.006669558501783,-0.1680455262989007,-2.384610087907269,-0.6236548886639515,-2.2972032035656413,1.3238809024611284,0.4782737901654362,True,0.08478836805916205
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3197683590339731,-0.1210373329226107,1.5948715998929233,1.4060434122510783,2.890613495193483,-0.2275953903575472,0.053631353832130226,False,0.008403591524045744
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0027378165855499108,-0.1680455262989007,-0.12957046482049342,-0.5958382753193338,-0.9347411478457197,-0.08906343899936459,0.04524033800368123,False,0.006894213717877506
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0027378165855499108,-0.16936027949931706,0.4010270935528652,0.4329108684173804,0.3229082982259773,0.10487774671109171,0.016857971073875672,False,0.00178878719906109
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0027378165855499108,-0.211132525919563,0.9316246519262248,0.34949428195596566,-0.7775335522297161,0.9359985310402152,0.10943975440837499,False,0.01844241911652101
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05010229798541373,7.752673596686618,-0.7928174127871922,-2.6533365627927616,1.7377653399136772,-2.8318294049144437,0.09847911059929602,False,0.016470816053796595
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05010229798541373,-0.1841454865425957,-0.5275186336005128,0.1548611224747385,-0.41072337502992934,0.4096196701711046,0.10325831746150256,False,0.017330500854347716
